,id_pessoa,default
341,425807,0.14106104392362098
342,471885,0.26795641378971324
343,448358,0.17756141623907543
344,573434,0.16557576448948827
345,558036,0.23984928330410593
346,597779,0.20718687935290458
347,543885,0.2610539813228324
348,536828,0.06361647167070895
349,451808,0.13242830414204576
350,456786,0.18082198901297067
351,507657,0.24881069342040352
352,571008,0.17708525965242528
353,447006,0.08153647493939
354,547397,0.11338370066624012
355,480763,0.30100495532934857
356,478893,0.21493881646369248
357,428373,0.12438711926278384
358,538747,0.2024822410608565
359,491302,0.223431578655363
360,601416,0.20612483749406837
361,471782,0.2682735581162046
362,494209,0.16921322315544518
363,587425,0.10179563561449052
364,439108,0.2453922302406348
365,447687,0.1459055092365054
366,652455,0.2984748612436768
367,499787,0.2227172421336817
368,450133,0.04775702800106042
369,603286,0.21174271205598758
370,583952,0.1678175098996634
371,627416,0.3484892679043612
372,574192,0.18772763002416462
373,468215,0.09435450670115851
374,481656,0.27011596737748894
375,478097,0.10854821058702334
376,575088,0.25580128202367813
377,478243,0.160894894043164
378,468038,0.05178672676006354
379,544114,0.2621601747024076
380,646817,0.17299466747297848
381,598125,0.2698451997207515
382,544535,0.15186668654599936
383,541799,0.3849071096671672
384,493305,0.16464262250297393
385,438232,0.18690506630772744
386,611122,0.289704154288216
387,561570,0.13678759006391306
388,530389,0.13008905746055402
389,485830,0.28530172498480266
390,594474,0.12915029539899198
391,460656,0.2741980756810054
392,637704,0.20571962738826138
393,579073,0.06741779035866946
394,520880,0.2740423288589308
395,465344,0.1794368200598416
396,555144,0.15607229266227202
397,527646,0.28198920389679466
398,613987,0.33550280747590855
399,515006,0.17389028009397742
400,586624,0.2281246528231661
401,453177,0.17058704584667395
402,556572,0.1444989206351371
403,422215,0.15034980719702662
404,609147,0.202592559766121
405,457339,0.1242763830932171
406,528515,0.10532764798784247
407,434005,0.2950883629708183
408,489169,0.1283526722213804
409,474656,0.2782134208691766
410,527173,0.12432833287272779
411,444554,0.10947495553027574
412,592037,0.20701889960675984
413,616623,0.22933351177609487
414,568067,0.21802373469388367
415,455177,0.26396134443614055
416,474143,0.16595408925426453
417,522119,0.2890863590609541
418,628183,0.2913479596205047
419,578065,0.13963724624737828
420,534769,0.08496537122049763
421,512515,0.07935894801401538
422,640492,0.22370420561338533
423,555983,0.21841876402748722
424,601747,0.2350818371045718
425,563227,0.2239289176123725
426,451925,0.25010433389700104
427,511796,0.2701715147093304
428,488344,0.14081056111843218
429,533262,0.2544147277133062
430,512682,0.3790194508851752
431,485518,0.27466103238231365
432,641461,0.17003736274938905
433,558287,0.334043651153885
434,427706,0.2514743985967527
435,625547,0.09912470113547271
436,493541,0.19973510964190733
437,628951,0.22479985606244607
438,649405,0.18306747318893737
439,422230,0.1591404253926828
440,579995,0.1823521743187958
441,568692,0.11863872185534052
442,489529,0.16596751599408047
443,652682,0.42223451537060985
444,516276,0.04922853933977861
445,513201,0.11757290543371479
446,630430,0.2572095378724063
447,500122,0.11909837440622333
448,613198,0.2242728343567257
449,444603,0.30483803988555536
450,592633,0.1272844773316962
451,555147,0.30201204501334333
452,650017,0.20694876027957596
453,493631,0.14883063594321053
454,423349,0.3223502715010821
455,546632,0.07382958062079197
456,479511,0.25448560557795663
457,629745,0.08415679160598012
458,452342,0.2643052890718333
459,576436,0.41879915503327464
460,609015,0.33066096516527455
461,641470,0.28797558840617243
462,560695,0.19203330413727046
463,527089,0.15973563645760408
464,603052,0.15188227682499178
465,511611,0.12972714102108066
466,554026,0.2960450685932187
467,645778,0.2965904384032669
468,440794,0.182470781893594
469,622779,0.2915623102263984
470,562128,0.21293597463277877
471,637609,0.1403067894742674
472,563779,0.27038061522230467
473,485061,0.1628257340340584
474,650691,0.16399869970968498
475,522230,0.2378358972206461
476,543277,0.19441697359467733
477,424233,0.21609277172201447
478,485878,0.18387582586040388
479,503932,0.19600386996244792
480,611062,0.3114565620548914
481,566027,0.14340205536360795
482,622126,0.13789693259562397
483,616504,0.4217713176437888
484,419231,0.2797464234095158
485,480715,0.11709950107433995
486,541318,0.20739528263237275
487,609836,0.43120134805044963
488,632844,0.30101235100489865
489,481834,0.2785913062524262
490,548775,0.17031928426141688
491,572601,0.28776519972850384
492,428049,0.1161371170730516
493,646342,0.18322628056975832
494,528069,0.21874383349932455
495,431798,0.3155432299976189
496,603923,0.10550433457301227
497,508867,0.2701408288050698
498,461660,0.09946934052274849
499,456348,0.15021411272395702
500,514821,0.12066320697330982
501,506149,0.2830818556121648
502,637066,0.2459137186929994
503,640765,0.3053603681640632
504,478872,0.1616357258806811
505,602621,0.3133979621919605
506,533750,0.17677589563580856
507,576705,0.16495351418031656
508,528324,0.16264000641031018
509,527862,0.3210419658965258
510,465636,0.21071262725417272
511,594442,0.15609462023366633
512,651862,0.36671228338580464
513,420375,0.2612221049017573
514,441584,0.11235939990605898
515,540041,0.18505721094787464
516,420930,0.15839683581440053
517,563860,0.24252932669540783
518,573631,0.31333318278714056
519,445730,0.1530812272611024
520,600297,0.17810010420648195
521,512230,0.10023272566371808
522,472375,0.2243674820594011
523,441905,0.23363671169389075
524,527679,0.23652485152740568
525,652782,0.20122163950511215
526,604963,0.2797197505679179
527,613760,0.22890378820568363
528,462002,0.3023663187074757
529,536724,0.16040452436266123
530,529909,0.2073207714032182
531,601520,0.20068205155307403
532,532003,0.13992901904661748
533,602148,0.26749232278537205
534,602431,0.21527774985199585
535,450718,0.13036431399451562
536,597543,0.14080492532943953
537,428968,0.28073148781433005
538,564803,0.16239833735919487
539,462402,0.14997912786777237
540,643328,0.11086505897326936
541,423149,0.3021129734326211
542,481793,0.399342389390008
543,518714,0.11287132754060981
544,510854,0.18144426346360557
545,650109,0.15897809726931378
546,620903,0.28067463172390117
547,590125,0.1565085079954749
548,450055,0.07795678211356771
549,456484,0.14674100958184128
550,500968,0.31421237865276547
551,514645,0.15387427202405712
552,576762,0.2202318717690632
553,469496,0.09343033137927313
554,505939,0.1432318431443701
555,642677,0.19423175931848652
556,530060,0.37639326690274055
557,505482,0.03778397800464388
558,425710,0.13161815936488208
559,626532,0.1869765832298789
560,647739,0.24605994477231016
561,563983,0.210520010731466
562,613993,0.14350904082587543
563,537956,0.1821843000661735
564,455874,0.2679336373232579
565,605292,0.27527937228994326
566,469173,0.13233907949339338
567,638612,0.17528774032941244
568,527755,0.24346494300706054
569,513882,0.2751732720857348
570,596367,0.26962672895925494
571,485564,0.12274807962710144
572,635403,0.15725027941720257
573,565836,0.19285209269450324
574,559581,0.2130906358758603
575,596466,0.14950164419910186
576,560395,0.2695707868830105
577,563390,0.21929846601540984
578,516790,0.04518184070793734
579,612880,0.22250420823531325
580,520100,0.19783161999919968
581,614354,0.15422473774805892
582,504729,0.1813162769504339
583,615633,0.2946920811358384
584,465372,0.1299758404301716
585,630268,0.1680582576744893
586,580373,0.14619506586592282
587,420163,0.19372733323953664
588,580967,0.20470069083630787
589,419994,0.24166565002218135
590,486794,0.08607023779812731
591,604601,0.20182186608272681
592,429955,0.24610206797600725
593,474482,0.31891165598333565
594,503816,0.15382622407878377
595,447184,0.11978260792711765
596,653869,0.2858098233040512
597,575576,0.27205245718201976
598,446074,0.2364366482346514
599,596784,0.07565476054988163
600,565144,0.15155691196077442
601,443680,0.20914232745802985
602,444331,0.08431434683605081
603,598336,0.22018026302223617
604,637517,0.32699358783947685
605,445542,0.23734802457315976
606,462879,0.26132475836965563
607,552988,0.21997518788812542
608,501731,0.12547717166735958
609,607327,0.14844006608007299
610,616702,0.09256059912878539
611,503404,0.29592398598330794
612,432517,0.23601882006139438
613,578211,0.25442986530226397
614,439680,0.14300213425260808
615,446333,0.08291210120400766
616,634204,0.1340359951086224
617,565166,0.13861992194603298
618,420308,0.29530675863541767
619,493194,0.21248617517647755
620,443036,0.24070998893421486
621,476078,0.28300206295534014
622,555169,0.2233784567917269
623,630845,0.16897545945037754
624,492101,0.1307891237390049
625,433628,0.3465577796221558
626,470780,0.30303460617553657
627,490244,0.2267964759231636
628,573381,0.4337789960118618
629,614044,0.16341468876902782
630,538882,0.18630796024786914
631,489066,0.29355266639527233
632,462281,0.24298360327660368
633,525409,0.09878872169004368
634,502354,0.18398270910668982
635,537802,0.22321744076640432
636,606674,0.26515585826027865
637,601957,0.2435829752636852
638,550238,0.11889134663517296
639,500067,0.23908490262892318
640,563605,0.16806004141189518
641,571515,0.18971782132245202
642,515136,0.19819375398339342
643,603730,0.17075292317259907
644,474165,0.17126685334964736
645,505420,0.17050096693187883
646,499074,0.16910897739572486
647,578636,0.06516067026180376
648,472713,0.18471460680573812
649,546448,0.15235081731223743
650,501315,0.20112855573976948
651,482144,0.16291051774100432
652,556121,0.15985428889505823
653,580296,0.1553183140408947
654,526233,0.1062013293222184
655,619084,0.23574727316526725
656,652370,0.40671272172022216
657,481626,0.07501671974951432
658,447650,0.10223202235684604
659,637436,0.20559853382822157
660,545453,0.2633239534907478
661,637016,0.477139566870685
662,604618,0.2500023758433556
663,425003,0.26150622411726865
664,597078,0.21055999240845655
665,432057,0.26981660122755274
666,464074,0.144504622816382
667,525727,0.11562851602434591
668,519672,0.26766866617269913
669,523230,0.21788547216367377
670,520777,0.23672912517280278
671,644991,0.34456570874772635
672,484127,0.15792581194337688
673,629480,0.2957896137136424
674,418395,0.41540942398212183
675,581631,0.13362371316741303
676,532021,0.23117175170561263
677,499402,0.2467177973249044
678,555911,0.06898557717680169
679,428026,0.2187503209070463
680,450722,0.2308068966644242
681,464102,0.12838536369615566
682,607840,0.23178468569988497
683,567785,0.08914554426238834
684,548529,0.1477337530385719
685,439071,0.38632557875898355
686,480095,0.2666302707422205
687,420059,0.23772471280799276
688,511851,0.08468648749599926
689,593819,0.21389076568291027
690,568693,0.19253816055203676
691,568655,0.19507193270321938
692,593663,0.36832807072628937
693,569871,0.19984395689210643
694,563450,0.11154934328563128
695,566153,0.24984244461727484
696,534548,0.1554887802153536
697,452239,0.2796064920649091
698,556456,0.168402849470711
699,473065,0.1410036812393869
700,494461,0.07978982094170133
701,439590,0.311862390383027
702,419526,0.22752613258707635
703,551667,0.18032459037502713
704,480905,0.1603777472503346
705,642983,0.16832272495442555
706,494142,0.1288888624237886
707,538695,0.06860437744936507
708,441730,0.2620039748761228
709,433964,0.27348149109699504
710,611405,0.16411998246833706
711,554964,0.11471571389351304
712,605128,0.24540097045129333
713,466544,0.2681246186909422
714,631343,0.16303938650895092
715,516095,0.09486963412475638
716,502614,0.10669686829149683
717,435963,0.1210871891804252
718,641482,0.26424805347694535
719,515476,0.1268692722773424
720,459552,0.23315264021112955
721,491232,0.2240561495429434
722,510160,0.273091789751209
723,633397,0.14432331096730736
724,491941,0.17692735502997564
725,418407,0.1475586117272359
726,458628,0.0749862918821015
727,527000,0.2800850323851998
728,448643,0.11595234034404019
729,417614,0.22179273998038268
730,454649,0.1504606534311674
731,576932,0.2863627046029558
732,440688,0.14632901187481584
733,649517,0.3816094397600435
734,503528,0.2675230432922534
735,585611,0.17054771076114256
736,480384,0.14252217436711445
737,594857,0.24996649356037123
738,578465,0.27195609036306356
739,513466,0.25343142678304886
740,550933,0.1314754535111219
741,572396,0.2266333234069692
742,536373,0.12003748836587418
743,520259,0.19129850892032765
744,505963,0.2627141590828232
745,580661,0.21574225466874383
746,631888,0.1431788590389798
747,510451,0.16276050559310346
748,561676,0.3093342878100407
749,652166,0.2998493802309571
750,629471,0.1444673296350778
751,571330,0.1322396646259279
752,551750,0.26368442712085366
753,591352,0.15926420770283423
754,502554,0.1812523605713003
755,630375,0.08218432167992282
756,455068,0.2759858042442427
757,425992,0.13678314580414186
758,480398,0.28768168927208054
759,428230,0.26920590773212183
760,508670,0.2241306467863514
761,521848,0.22625141019737185
762,501560,0.2488037871641202
763,641788,0.3036589490620798
764,533128,0.06600166117122133
765,480935,0.29412238021069836
766,575867,0.29099519970837345
767,566969,0.14253612536715765
768,433012,0.1214541721430636
769,620197,0.18756408448592593
770,456334,0.21372807219815534
771,525231,0.1395601084918952
772,588595,0.27398056650042835
773,614779,0.26879205729734706
774,564745,0.23195694382182333
775,630560,0.16344872299879004
776,643462,0.25574215132599465
777,437438,0.4151172521715943
778,630136,0.26096779451469065
779,618644,0.27270941391013925
780,432102,0.2850907507293366
781,609528,0.19356073990909484
782,615091,0.29700138865712994
783,556368,0.2525945420736065
784,488627,0.13836925142434758
785,645669,0.34583422698954897
786,493754,0.16995627988013426
787,451396,0.3922653794409689
788,456341,0.27009632191798144
789,461971,0.13164075604434344
790,469331,0.2366672785939508
791,481123,0.18771957679682327
792,547149,0.31563551928516037
793,470687,0.28384618847633175
794,546621,0.1856607689666962
795,528245,0.1621379809771572
796,526072,0.11157037588843426
797,614708,0.3369364986240611
798,441441,0.3229356023459698
799,577771,0.2518715275036992
800,461867,0.12401228981805562
801,481446,0.17376037402706934
802,563195,0.13853890765580687
803,648835,0.32238826658597125
804,561176,0.19830354406301814
805,478617,0.23955126244618966
806,506369,0.167643197396597
807,649464,0.4196319302905753
808,419149,0.2362701199064683
809,423101,0.30139977002820806
810,633622,0.16027524750486746
811,502602,0.08341896521456879
812,439737,0.17304648270966744
813,516546,0.16066693352603845
814,452672,0.1845717153462003
815,487051,0.3090068934035385
816,532325,0.2573493951589693
817,495832,0.24078221694518434
818,426769,0.3507717001487869
819,445554,0.2896512714743486
820,485152,0.25239341269353077
821,423295,0.39761196730879983
822,545196,0.19427718039078598
823,482424,0.08505947549564909
824,553636,0.26270525088186253
825,620659,0.1390907742657802
826,583130,0.1296017948599671
827,614898,0.271011803944484
828,571341,0.202929362808339
829,506843,0.28404730083001906
830,619736,0.4408437061161027
831,516688,0.19420771699801254
832,452286,0.1175506759697499
833,588770,0.2454003954023805
834,472335,0.2291483832936334
835,631217,0.22779061322267957
836,560733,0.11019731118565912
837,621755,0.23994984595032745
838,515958,0.22565503909782175
839,625685,0.10840027559298256
840,609742,0.2889406857976782
841,507792,0.15875995995580036
842,426604,0.37903229452481807
843,421148,0.277693660787619
844,498589,0.18778470207154
845,575631,0.24761693684120986
846,527942,0.13467038728500602
847,455770,0.06292260414724812
848,486512,0.2711177115301246
849,541348,0.27457961335959974
850,577280,0.11397856635840334
851,518922,0.18508626997515926
852,483624,0.14186235076162676
853,605042,0.2315763465546466
854,617357,0.07200427464506931
855,451580,0.38427372584897973
856,574290,0.09803593347725024
857,552016,0.2502062112235922
858,503025,0.10836144492947077
859,640500,0.22422578692772294
860,437585,0.3049421401545098
861,422643,0.2950250356723137
862,435022,0.16855841164540109
863,426667,0.3081113200271922
864,581179,0.13941985400998905
865,508524,0.14198079547432965
866,448931,0.18241466872466794
867,429770,0.17336156843092596
868,419761,0.09081230764796787
869,465742,0.17703869006377362
870,439352,0.1362929967282693
871,596475,0.15303987865532964
872,629122,0.2774030446516371
873,507801,0.18017059782326786
874,627036,0.2723066548485545
875,489309,0.2159579899278256
876,507570,0.10022379238456923
877,472836,0.10764848302321421
878,527501,0.19937313171701676
879,628252,0.24277224852494783
880,487185,0.18718779835144966
881,482256,0.3030132930385089
882,502397,0.2526404195574087
883,643951,0.23557180461821486
884,615713,0.24262963422481515
885,608616,0.19687234315887234
886,501022,0.11913050813543033
887,603196,0.3062954984441584
888,610657,0.1590708104144024
889,631695,0.376892616153603
890,536428,0.19091085097710334
891,575448,0.21108789717088158
892,456123,0.0831534486625798
893,483617,0.11250837980486375
894,561828,0.2120096186402551
895,616380,0.3048229477899896
896,540664,0.25701475782550154
897,495241,0.09182184127432592
898,451198,0.2765216094445753
899,643420,0.29935939884747526
900,583384,0.1984376450752983
901,419952,0.3140842734415301
902,532104,0.24806972199249697
903,538836,0.11666368378975968
904,443498,0.15507555961417768
905,573385,0.1034730529968839
906,443341,0.3266206110808972
907,577895,0.1395122312741745
908,506957,0.21512048411816653
909,439934,0.12958370646125225
910,516094,0.20975641203538628
911,618919,0.20739725465789652
912,508371,0.1945071590933502
913,453987,0.08010812819038736
914,549738,0.1970435713558352
915,600887,0.15858713645379818
916,462555,0.09399829000252728
917,489958,0.24102243519940203
918,452625,0.09149277747327346
919,436330,0.24681275012388093
920,544393,0.29461020168317303
921,550958,0.2712308507207254
922,609538,0.3021434933973589
923,561340,0.26046401279547954
924,490438,0.3079063834847532
925,460209,0.2519919072687318
926,631713,0.19395794823403906
927,484820,0.12053188303473387
928,625290,0.15377915839344955
929,651330,0.19168289480446893
930,625560,0.1982229562895021
931,461475,0.24745303729617893
932,532553,0.1873194945594727
933,616873,0.336233875163018
934,557552,0.26825831092373026
935,623700,0.22868721110318274
936,485074,0.222652637086187
937,614685,0.1696913184200846
938,487409,0.2227925859354362
939,461835,0.16123682670419887
940,490075,0.18968661671037848
941,585482,0.12901778024612426
942,460960,0.1962117229191384
943,567546,0.32592182150632526
944,519225,0.2657256699379652
945,429372,0.310605898981662
946,441145,0.29275678185322296
947,457806,0.19938120146916002
948,633666,0.2979455159811493
949,540876,0.25331011350659355
950,450197,0.113638445129114
951,593480,0.13819310751105734
952,630187,0.24674073415719136
953,486138,0.18614773768771165
954,468975,0.09375120617303237
955,626639,0.35927005304351917
956,650218,0.4020455885282427
957,561163,0.26428129561820624
958,458311,0.23174855919586618
959,634358,0.43675581479556164
960,433680,0.3054842223655229
961,637926,0.21338678690321855
962,642588,0.2797704085386956
963,576312,0.1535432078533991
964,502977,0.24731470787746368
965,622372,0.15853713761670452
966,552294,0.15882269900076684
967,599478,0.25826933916469796
968,614668,0.2376961795672868
969,475694,0.23257728636623273
970,568015,0.2217908647665633
971,447606,0.09048819002166113
972,559575,0.15683744930990362
973,611040,0.1729454976675051
974,533070,0.21899944672819935
975,594863,0.3705217889488939
976,619926,0.16438527122181334
977,643141,0.28616580204534786
978,534029,0.18730100324687463
979,488071,0.0635015777960522
980,602650,0.17916099410715738
981,555951,0.2008775492580534
982,652703,0.34425584918481233
983,427039,0.39467453377677075
984,469872,0.20171621624823288
985,516417,0.3225537177978217
986,477877,0.15056785521883842
987,557163,0.17505427259903872
988,603570,0.12604250934310612
989,658644,0.31757287037707355
990,526348,0.19916537101325912
991,441497,0.4623159308636634
992,625866,0.3742171603234728
993,645444,0.3963283815620106
994,515317,0.16631484374334168
995,628349,0.10048893112003122
996,489148,0.35918959322041655
997,566548,0.19497035241953792
998,624460,0.2327553060901006
999,536860,0.2821426507713697
